Workload: 630 seconds, 9917 total requests, peak 44 RPS
No local images at /images; fetching from GitHub...
  fetched n02123045_tabby.JPEG (86704 bytes)
  fetched n01440764_tench.JPEG (100582 bytes)
  fetched n01514859_hen.JPEG (96736 bytes)
  fetched n02085620_Chihuahua.JPEG (146425 bytes)
  fetched n02123159_tiger_cat.JPEG (74104 bytes)
  fetched n02124075_Egyptian_cat.JPEG (58654 bytes)
  fetched n02085936_Maltese_dog.JPEG (23644 bytes)
  fetched n02086079_Pekinese.JPEG (199674 bytes)
  fetched n02086240_Shih-Tzu.JPEG (316851 bytes)
  fetched n02086646_Blenheim_spaniel.JPEG (43163 bytes)
Endpoint: http://dispatcher-service:8000/predict
Results dir: /results
Spawned all the processes. Waiting to finish...
total seconds: 630
Sent 9917 requests; 6451 reported success by barazmoon
Wrote 9910 rows to /results/results.csv
=== RESULTS_CSV_BEGIN hpa70 ===
request_id,t_start,t_end,latency_ms,status,server_latency_s
48db7955-f5b6-4deb-aeff-34b472570623,1782296376.300679,1782296376.496465,195.79,200,0.07314558899997792
5f42f904-721e-461c-ad79-8493fdc07a4c,1782296376.309717,1782296376.496230,186.51,200,0.06682167700000718
ac30f88f-875c-4d3c-b8fc-b7cf34732145,1782296376.502989,1782296376.577523,74.53,200,0.062173397000151454
74ecbe06-b222-43cb-802d-0a0f797085b8,1782296377.004400,1782296377.081039,76.64,200,0.06939106000027095
ea2e8231-aab0-42f3-869f-8a761807a940,1782296377.225663,1782296377.293198,67.54,200,0.06142857000031654
e8d69d28-72fe-42f8-8f1d-c5c870fd6fa1,1782296377.376723,1782296377.444459,67.74,200,0.06142155999987153
ff358668-3aa9-4172-9f54-a7aca6708eb8,1782296377.404782,1782296377.527169,122.39,200,0.08109753999997338
72fdab14-f01b-44ae-b24c-f8fd385cb224,1782296377.433761,1782296377.514799,81.04,200,0.07323292999990372
00a2832f-ac2c-4f61-87c3-af4828a96dab,1782296377.483205,1782296377.576900,93.70,200,0.06042455999977392
59a6f826-6230-452d-89c1-abd20a974cbc,1782296377.857907,1782296377.918991,61.08,200,0.05628776600042329
620b6006-9d16-4bed-86f8-f6df1323d5de,1782296378.023468,1782296378.091295,67.83,200,0.061374875999717915
5ed61a2f-5927-4341-9619-d64bfb003219,1782296378.136984,1782296378.204153,67.17,200,0.061883264999778476
3739f4ba-2941-44e3-90c3-8ba8c8e93045,1782296378.158544,1782296378.276596,118.05,200,0.07070068699977128
97255130-1324-40d8-a3fd-fe4e68c6fe38,1782296378.179275,1782296378.261914,82.64,200,0.07405116399968392
87b12d3d-9f14-4d0f-9044-1880d744889a,1782296378.186781,1782296378.347809,161.03,200,0.06931198500024038
c4f4144f-a6bf-4a30-83da-5c70fa223e35,1782296378.438296,1782296378.506072,67.78,200,0.062119853999320185
86616b87-e29c-42bb-9a25-50ecfae96ad3,1782296378.504761,1782296378.580831,76.07,200,0.06294388100013748
d14bd303-55ab-4bc0-9b69-93a376cf7066,1782296379.005551,1782296379.085620,80.07,200,0.07355476199973054
9283a48d-09ad-4502-8d7a-1bf76595733c,1782296379.225362,1782296379.299986,74.62,200,0.06808987899967178
d8eb33e9-5dc8-41f7-8efa-478d164a91f3,1782296379.377534,1782296379.447076,69.54,200,0.06325829299930774
09bf2312-fdb4-4a57-b375-113c7f3c9863,1782296379.406102,1782296379.478491,72.39,200,0.06642795900006604
52753748-05b6-415b-b2f1-413e1ede127c,1782296379.434692,1782296379.552438,117.75,200,0.07196316699992167
4f089c8a-f846-4238-9270-84cc1d679c6b,1782296379.507494,1782296379.595341,87.85,200,0.0704863609998938
a31e71aa-62cd-4244-800e-23c1924fd062,1782296380.009238,1782296380.069675,60.44,200,0.055207892999533215
e65dbb8d-a96e-4176-a1d9-b8c857f458c9,1782296380.228269,1782296380.295167,66.90,200,0.06090607399983128
e8e1efef-ec41-429e-a1f8-ed135c18485f,1782296380.379672,1782296380.460198,80.53,200,0.07330820700008189
3a959c70-d904-4328-8483-bad8ab0b326e,1782296380.407945,1782296380.537628,129.68,200,0.07594847299969842
9ed0007b-066b-4bb3-a0d4-81e649c7025e,1782296380.437068,1782296380.622524,185.46,200,0.08431291399938345
009cf058-d113-4092-9cc6-1c29e152b6b1,1782296380.485409,1782296380.685670,200.26,200,0.06143300299936527
d16d730b-c513-43be-a6f6-37e53b3543b2,1782296380.818456,1782296380.882071,63.61,200,0.05810704600025929
0435fcfa-8d95-4e80-b7bd-ddf2aaba08cb,1782296380.964556,1782296381.028633,64.08,200,0.05862168200019369
f8b4838f-89f1-434f-81b3-fc9178a8ad49,1782296381.066015,1782296381.134368,68.35,200,0.06278907300020364
f5790db8-6b3b-432b-ba9e-392a0959fd7a,1782296381.086253,1782296381.214436,128.18,200,0.0784088629998223
7c08ed23-52f2-4ad0-9a71-d41d530d5fd7,1782296381.103907,1782296381.182587,78.68,200,0.07244317300046532
23ae9e90-06fe-4053-9864-82376c563d48,1782296381.110740,1782296381.274161,163.42,200,0.05885588099954475
7270e75d-0914-4523-b839-6aecdac8cba5,1782296381.334698,1782296381.400318,65.62,200,0.06002920999981143
2c046d8f-4f1f-48f3-95ea-f38c7a02ca77,1782296381.435716,1782296381.525017,89.30,200,0.08109307599988824
19a4d856-8f30-43f8-97b3-84dbdb12b485,1782296381.512918,1782296381.584863,71.95,200,0.0583125809998819
ac73cf34-7ece-4a48-82a6-034dcc1f0a61,1782296382.013939,1782296382.077125,63.19,200,0.057920659000046726
69810519-8196-4377-8d78-5d61a85ce814,1782296382.232746,1782296382.337026,104.28,200,0.0932644619997518
7e051093-ce94-46a2-b7b5-634e27ac61a9,1782296382.385647,1782296382.491057,105.41,200,0.09747097800027404
bdc6d46c-befb-48ed-8a0f-786f00012d35,1782296382.413978,1782296382.508345,94.37,200,0.08528978699996514
8e008882-302e-4b04-be44-ba9b901951a8,1782296382.441853,1782296382.581853,140.00,200,0.08731084699957137
788dd8e5-4dfe-4348-92eb-6c015e465e7c,1782296382.492992,1782296382.658755,165.76,200,0.07533689899992169
f241ac36-2075-4dbd-8514-a7249e197932,1782296382.826373,1782296382.893968,67.59,200,0.061555141999633634
2a4409f9-24c0-4e40-8689-f94b478a40cd,1782296382.972445,1782296383.041840,69.40,200,0.06291524399966875
72d8ede9-291e-4267-9e95-91d6a3c7e8e2,1782296383.074275,1782296383.146819,72.54,200,0.06594659800066438
453d717b-0581-4a46-b428-f9a0b8d6b6fa,1782296383.092146,1782296383.172189,80.04,200,0.07364871300069353
a7f75946-1998-49be-b8e1-ab105899388b,1782296383.112675,1782296383.328111,215.44,200,0.08503190499959601
e39c1031-a687-4e10-aad5-fe846bdf43d6,1782296383.118013,1782296383.328432,210.42,200,0.09138187200005632
c4503af6-4af1-4be8-a50e-a7402457fe1a,1782296383.342829,1782296383.409939,67.11,200,0.0610017009994408
11db4f9a-1dc1-4e81-a5ae-e5fc89df5f30,1782296383.443370,1782296383.509566,66.20,200,0.06017521600006148
d84ff78a-9a5c-4222-b2eb-379a45b3e108,1782296383.499250,1782296383.590488,91.24,200,0.0742369220006367
5089fe35-6a0d-4f59-baea-ebb3f6a82293,1782296383.874289,1782296383.944343,70.05,200,0.06445681199966202
b3f2bf0f-ca49-4571-ba56-c80331cc177c,1782296384.038826,1782296384.108990,70.16,200,0.06419749399992725
3fb4b757-611b-46f8-90db-ef30c1c82348,1782296384.152581,1782296384.229011,76.43,200,0.07015114200021344
571c3f4b-de39-4fd0-acfb-3d04d770b764,1782296384.173910,1782296384.404747,230.84,200,0.08794243800002732
4b2154b2-786a-4e03-be55-9b8ff3e257bd,1782296384.194974,1782296384.285096,90.12,200,0.07928230900051858
1b76014b-a4ad-434c-8815-359216630668,1782296384.202539,1782296384.404444,201.90,200,0.08413557800031413
a4881ced-bded-447f-9c35-4566d8341535,1782296384.454125,1782296384.527825,73.70,200,0.06781501200021012
57fa4365-afa4-4a91-b8dd-65516043b9e1,1782296384.496682,1782296384.575128,78.45,200,0.06453329999931157
ea394943-65d2-4bda-b2f1-33c20daf9386,1782296384.829973,1782296384.893512,63.54,200,0.058574054000018805
e0611318-dd53-4fd2-8ce9-b16ff4bcac1a,1782296384.975960,1782296385.045815,69.85,200,0.0639048590001039
88f06a4d-a210-4b7c-b4eb-485f8872fac7,1782296385.078213,1782296385.152113,73.90,200,0.06825020599990239
ba1b66a0-347c-4503-96ba-150cc5db12d1,1782296385.096165,1782296385.226437,130.27,200,0.07295898599932116
417bc00d-8e2b-4d87-a046-064fae1fd438,1782296385.115512,1782296385.194770,79.26,200,0.07202925999990839
470e3a82-cc22-4463-b457-c16fc61cc754,1782296385.122118,1782296385.264363,142.25,200,0.06880090799950267
f275d106-b075-41ad-9db3-319618b39cd0,1782296385.345876,1782296385.415725,69.85,200,0.06434204000015598
6cafdf75-8cb8-46e3-b718-c713082b24df,1782296385.448115,1782296385.514923,66.81,200,0.061394241000016336
2cc96c35-459d-4753-8a5d-4f138d289ade,1782296385.513361,1782296385.581774,68.41,200,0.057105992999822774
e8bf81d7-2168-48f9-9112-be3ddd332e00,1782296385.942532,1782296386.011345,68.81,200,0.06281381999997393
932b941d-77db-4f07-8c0f-bfbeb6a78e31,1782296386.130922,1782296386.194185,63.26,200,0.05717546100004256
70e110f3-d4ff-4d00-9e20-5542faf8577c,1782296386.260637,1782296386.330965,70.33,200,0.06411049100006494
d6f617c6-258a-490d-b07b-cc5c638021fe,1782296386.284723,1782296386.519116,234.39,200,0.08909472199957236
fb09809b-de7e-4e58-be30-dd7e8bcbfb08,1782296386.308964,1782296386.519719,210.75,200,0.09508951999941928
0b44a5f2-8fc0-4032-b310-7be8b78d29bc,1782296386.317986,1782296386.392013,74.03,200,0.06747896999968361
e62b8ea7-b816-4b9f-823f-c1a0ff078914,1782296386.528526,1782296386.611455,82.93,200,0.06997646100080601
88fb09d9-a17a-4201-93a2-b632419c9c81,1782296387.030473,1782296387.092228,61.75,200,0.05696378599986929
e4dd6f37-6479-4fe1-8554-9f89a73f9db9,1782296387.249852,1782296387.314208,64.36,200,0.0587668099997245
2bd05820-a2da-4ab7-9019-0825e9a66e30,1782296387.402575,1782296387.472522,69.95,200,0.06397239100078878
579310b8-7635-48ab-b84a-4330a87159f2,1782296387.430631,1782296387.501830,71.20,200,0.06428756499917654
a8f796dc-4a63-468d-8cb5-f10eac0653a3,1782296387.459584,1782296387.554575,94.99,200,0.08053185300013865
c7469fed-7a2e-4c9f-8381-42c6a4577df0,1782296387.504342,1782296387.643021,138.68,200,0.08446003500012012
c6e66139-da59-4996-8922-f85fc371117a,1782296387.837813,1782296387.914574,76.76,200,0.07099575699976413
9330acc2-7857-4299-84bf-b1e04d5ac3ef,1782296387.984128,1782296388.046254,62.13,200,0.05720952899991971
169d567b-2f66-41fc-ae63-abbea4aead37,1782296388.085752,1782296388.152560,66.81,200,0.06128105500010861
0eb49ca2-d08c-4ab4-8d8a-6d66682ebd1b,1782296388.106025,1782296388.182954,76.93,200,0.07067924200055131
263b4201-adad-4d79-97f7-b321eff006f6,1782296388.123859,1782296388.240877,117.02,200,0.056047367000246595
e1697911-988b-4b39-8b2e-46ab07ec71f2,1782296388.129595,1782296388.311661,182.07,200,0.07012387000031595
ad00364c-fc51-4217-9159-e598ed1109a2,1782296388.353138,1782296388.415002,61.86,200,0.05664622699987376
95bbeff5-cc36-4d64-a9b7-1e02c1253914,1782296388.455452,1782296388.524025,68.57,200,0.062437610999950266
99f3144f-c230-431f-aa8a-20d47acd3230,1782296388.513839,1782296388.609964,96.13,200,0.08036183700005495
cdc7909e-3673-4baa-8df0-fdaec86bb37d,1782296388.889134,1782296388.955981,66.85,200,0.061868034999861266
8b8fed75-7505-49c7-a1ab-25f4383ab440,1782296389.053533,1782296389.126599,73.07,200,0.06702909599971463
0ae57aa3-1d49-453c-8e13-4e3df1fac58e,1782296389.166973,1782296389.245014,78.04,200,0.07135717199980718
bf77f9e4-d0a7-4651-a194-ce2ff4640b68,1782296389.188377,1782296389.325421,137.04,200,0.07975852300023689
6978d314-aabd-44d4-83b9-34af0e4281f7,1782296389.209892,1782296389.395232,185.34,200,0.06877785100004985
7fd0b2b5-42bb-451a-a136-69c238362fb9,1782296389.216774,1782296389.299529,82.76,200,0.07515426700047101
d80d0596-9f4c-4bd6-ada2-dfb9c65bc674,1782296389.468679,1782296389.548771,80.09,200,0.0723378650000086
f0f0d074-72c7-4cfa-93d2-2ac66d1bebc0,1782296389.515432,1782296389.629549,114.12,200,0.07750913799918635
fc5e1ec2-1dca-47b0-9da5-461a75d1b01c,1782296389.890361,1782296389.957892,67.53,200,0.06091900899991742
9e19ba49-049d-40a6-a70b-55faccc06351,1782296390.054558,1782296390.147425,92.87,200,0.08600778700019873
1170f71a-f2d3-4c29-8e60-e1e24a210b41,1782296390.168831,1782296390.242003,73.17,200,0.06790512299994589
79ad97dc-140c-4800-aada-eb8dc34043d7,1782296390.189847,1782296390.262867,73.02,200,0.0660694339994734
4040ca4e-9646-44ff-938f-f81b1ad00ca1,1782296390.210848,1782296390.330580,119.73,200,0.06664321599964751
dfdb15b1-931f-43d5-9bff-9c0c08b1f880,1782296390.219092,1782296390.397123,178.03,200,0.0653083469997
6d5055b6-07c5-498b-897d-bb73e5612497,1782296390.470767,1782296390.569416,98.65,200,0.09128795099968556
6fd0bfd9-7dec-408f-9177-abc728ff8480,1782296390.505902,1782296390.667733,161.83,200,0.09511572799965506
5076b1b8-4cd7-4382-ac9b-dea0f8e9d85d,1782296390.806063,1782296390.926109,120.05,200,0.1090036389996385
34f0016b-72a4-4519-9b0a-5eb12d4b7539,1782296390.937901,1782296391.077769,139.87,200,0.1297285729997384
9ff33dd3-b102-4a30-aed2-924a912792a9,1782296391.029139,1782296391.175161,146.02,200,0.09545827199963242
ad19bc73-697c-4439-acca-3f6c4de6a0e2,1782296391.046369,1782296391.260871,214.50,200,0.08488843599934626
7ee3d3b4-bc7f-428c-87c3-871f981eb529,1782296391.064463,1782296391.187709,123.25,200,0.1075566469999103
b1b3489c-acb0-4cef-bab8-c10ad203093b,1782296391.069226,1782296391.351277,282.05,200,0.08754618000057235
9940fc32-54e7-4c70-91c6-6bf9cbead2bb,1782296391.271381,1782296391.369383,98.00,200,0.0903789770000003
4980bc8a-4e27-46de-b87e-d2db29cc88db,1782296391.362311,1782296391.469431,107.12,200,0.09529330900022615
1080ae73-d5f9-4637-beb0-3f2ec567c342,1782296391.485002,1782296391.562521,77.52,200,0.07020108999950025
ddfe2b24-69d7-4ef8-b448-d08452f95e18,1782296391.533606,1782296391.639145,105.54,200,0.07502750899948296
32cf1617-83fb-402b-ada1-5226b392a787,1782296391.962326,1782296392.028187,65.86,200,0.05957605799994781
4f4cf4a7-e949-46c3-ac87-64d87cdcc70b,1782296392.149670,1782296392.221869,72.20,200,0.06663672200011206
a42fa5ed-2398-415a-84a1-73e34403915c,1782296392.280526,1782296392.360913,80.39,200,0.07318323500021506
2fd1094b-0574-4ebb-94bc-d51ef1b1b4bb,1782296392.304512,1782296392.438420,133.91,200,0.07542648000071495
4eb25e30-0ee3-485f-8623-476809754c1d,1782296392.328771,1782296392.524007,195.24,200,0.08401645100002497
265c1b4e-d53e-4bd2-8453-ca61560adbc8,1782296392.338067,1782296392.630943,292.88,200,0.10534248600015417
76fefac0-aa29-4768-b921-e5aac3c38a7b,1782296392.527255,1782296392.715618,188.36,200,0.08193693900011567
b6455d63-83fc-482f-9f60-d8a5c59e3416,1782296392.901568,1782296392.976419,74.85,200,0.06778710199978377
9eb1480e-33b7-414c-a140-cc0e507096e6,1782296393.066068,1782296393.151016,84.95,200,0.0762021470000036
762d7ef7-0674-4c4b-877c-42ffd9d78db8,1782296393.180576,1782296393.300670,120.09,200,0.11298316900047212
16e4a1e5-ae63-466e-88b4-28b6a93b79ac,1782296393.202142,1782296393.376638,174.50,200,0.0729793240006984
674e83cf-1871-453c-a8b3-bcec41311cc9,1782296393.222725,1782296393.322132,99.41,200,0.08370268999988184
5dc91454-ea53-44fd-b32c-618d48dac66e,1782296393.229971,1782296393.447943,217.97,200,0.06968753799992555
83a70b97-a89c-4609-99ce-5138ce145aa8,1782296393.481492,1782296393.546532,65.04,200,0.058412053999745694
ca64807f-9598-40b1-91f0-4ee8cac82d55,1782296393.536544,1782296393.608744,72.20,200,0.056872888999350835
afa2a05c-7a9e-4213-8856-0e8ff0ec3a21,1782296393.965515,1782296394.029948,64.43,200,0.05879912900036288
b378cea7-3ae9-43ff-80fb-95f08f54e69b,1782296394.153592,1782296394.224859,71.27,200,0.06468763900011254
f601cba5-f091-47a5-9236-2ffd8767a31f,1782296394.283292,1782296394.360913,77.62,200,0.07131018200016115
6dc444b7-138b-4420-a58e-8e9d8c0513c9,1782296394.308175,1782296394.391541,83.37,200,0.07703226700050436
3365a0e5-108e-430b-8bb5-7759f27efa92,1782296394.331890,1782296394.459974,128.08,200,0.0667358750006315
46c80185-4b6f-49cd-bdd5-52aa61425c69,1782296394.340692,1782296394.537403,196.71,200,0.07619870800044737
b7ca4175-1c11-4555-bb51-036e5a2ac994,1782296394.550154,1782296394.621754,71.60,200,0.05976355699931446
02398089-36ca-41eb-b160-5ea4623f3df8,1782296395.051893,1782296395.122216,70.32,200,0.0631819699992775
a551b6d4-3574-4637-a75f-dc541910dd1b,1782296395.270671,1782296395.341722,71.05,200,0.06489212299948122
c7095fba-b008-4860-a3b8-376e0fc0cd5c,1782296395.422210,1782296395.490990,68.78,200,0.062385274000007485
1f8eedc3-1ec0-413b-81b2-217cda80810f,1782296395.451293,1782296395.526015,74.72,200,0.06854423999993742
de3bdc60-bb8c-4fdf-bde8-161f3e4549c7,1782296395.480240,1782296395.561665,81.43,200,0.06908001800002239
d61d402b-bdb7-424e-b43d-690156b78a05,1782296395.536408,1782296395.612087,75.68,200,0.06089635599983012
b545f80f-599e-4366-926a-3f83697e6419,1782296395.910911,1782296396.004600,93.69,200,0.08732268400035537
d8ec2762-9ff1-4543-900f-ba9bd6535e51,1782296396.077240,1782296396.146207,68.97,200,0.06304607600031886
349541e7-e7b1-4424-ace6-4d926c8aa497,1782296396.189822,1782296396.268420,78.60,200,0.07105419699928461
da301727-01cd-454d-a116-156d03264ac5,1782296396.211400,1782296396.336599,125.20,200,0.06662437499926455
403ea8f9-4328-40b5-accc-d78210e5d5e0,1782296396.232104,1782296396.305716,73.61,200,0.0652787150002041
538aeaf1-f723-4b9e-ba34-70f3f6fa7dfc,1782296396.240117,1782296396.397590,157.47,200,0.05964564500027336
8a225df0-9df5-409a-bf4b-45ce5450be3a,1782296396.490999,1782296396.572098,81.10,200,0.0723621480001384
4f9d92c1-d7fb-473b-b72a-811191f702e2,1782296396.542451,1782296396.643033,100.58,200,0.06837844799974846
e4bbbe4f-7ee2-45d4-8ecb-61e311f6dcf9,1782296396.972026,1782296397.086818,114.79,200,0.1060036709995984
44be9623-ec0a-4e21-a5fd-b5eab80d22eb,1782296397.160315,1782296397.229597,69.28,200,0.06217690700032108
3d56ed24-8ed7-46fc-8364-2753126e0224,1782296397.290152,1782296397.368469,78.32,200,0.07231879899973137
35ff7d80-0aad-46a5-bcba-95e82838c281,1782296397.314481,1782296397.397207,82.73,200,0.07432624200009741
12d0f698-5fad-4c47-95e1-598ee1fafbe5,1782296397.339118,1782296397.438112,98.99,200,0.06804919699970924
445d7490-6ff3-40a5-9b44-9cf45140f1e3,1782296397.346738,1782296397.510228,163.49,200,0.07122028799949476
906c71f8-2377-46fe-bc58-a5d25791030f,1782296397.572758,1782296397.641523,68.76,200,0.05775824800002738
bc27a0d9-6f3b-42c4-a03c-6d74f050f33a,1782296398.174712,1782296398.239518,64.81,200,0.059083684999677644
c5912f94-7e28-4274-b319-7957660b3e3e,1782296398.438179,1782296398.499909,61.73,200,0.0569553730001644
b288c54e-978e-4477-8075-2e82daba701d,1782296398.559246,1782296398.630374,71.13,200,0.05879459100015083
879622de-960d-4908-8a65-497d931447a9,1782296398.620483,1782296398.702769,82.29,200,0.07407372499983467
675f58a9-fe95-4f6e-b110-b02a96609be1,1782296398.654846,1782296398.747003,92.16,200,0.08477271199990355
b8498506-bebc-49bb-8eda-7ad55979662b,1782296399.060493,1782296399.146695,86.20,200,0.07971990900023229
ad50b5f5-7677-496b-8499-e99ba901764a,1782296399.279171,1782296399.357831,78.66,200,0.07336533699981374
a297143b-7886-4713-8b92-bf075f5f0a33,1782296399.431305,1782296399.495675,64.37,200,0.05766053700062912
4c6c153a-0baf-4bb9-9cea-a13db67bfc3f,1782296399.460300,1782296399.566964,106.66,200,0.07043924300069193
de471222-3d2b-4eb7-9ce6-c01cdf7d60df,1782296399.489328,1782296399.568580,79.25,200,0.07177995799975179
cae63dd8-0808-40f5-bb23-f9dded7bfb26,1782296399.563498,1782296399.640331,76.83,200,0.06230825199963874
5d57a350-0644-4e0c-a727-d4364688ce79,1782296400.063581,1782296400.128304,64.72,200,0.058434546000171395
7845712b-1329-4240-bd95-1d5cc3f7267e,1782296400.282889,1782296400.350508,67.62,200,0.06218517700017401
1a79f0db-94dc-42a3-b432-a6d88f5b6068,1782296400.435051,1782296400.503495,68.44,200,0.06250850200012792
12b89501-777c-49a7-a881-aee626a157f2,1782296400.463409,1782296400.655825,192.42,200,0.07386023700018995
be8c8e5a-afc9-40b3-8a7d-2433552461c5,1782296400.492813,1782296400.656069,163.26,200,0.07607574200028466
0e995fe2-24a8-42c1-9f9b-c1cd3014884a,1782296400.564955,1782296400.652052,87.10,200,0.07145030699939525
c82255f8-72a2-4680-bbf9-758f4f729572,1782296401.067253,1782296401.130152,62.90,200,0.057408507999753056
17fe6ad7-3154-4dc1-a080-1e4237c77b5a,1782296401.284888,1782296401.366807,81.92,200,0.07226360099957674
e11ea4d6-c22a-4f97-8ae6-ced3de783e21,1782296401.437359,1782296401.515646,78.29,200,0.07349626099949091
2b306e6c-dc2e-4789-bbbb-a0f249a17240,1782296401.465362,1782296401.592499,127.14,200,0.07528159199955553
9fcd3ed1-883b-4c5a-a7c7-cb0ee90ae427,1782296401.494616,1782296401.579853,85.24,200,0.07619402300042566
4fb19cb0-8b4d-41c1-8f98-18ec7079cc94,1782296401.558573,1782296401.656573,98.00,200,0.07586681300017517
d1f95a80-b973-4051-8902-afe9528466b6,1782296401.987552,1782296402.052932,65.38,200,0.059161758000300324
e3e71e48-5e16-4d05-b583-bfcc95e01ce1,1782296402.175422,1782296402.237417,61.99,200,0.05634316800023953
a221dea8-b7e9-47ba-922e-4fd03054b2a1,1782296402.305889,1782296402.375386,69.50,200,0.06370340099965688
4ceacb7e-7b41-42bc-bce4-8c08afd3b146,1782296402.329988,1782296402.442430,112.44,200,0.06494621199999528
f46424c9-f5bf-44af-8793-b38f233a640a,1782296402.354316,1782296402.515406,161.09,200,0.07159791899994161
49b60d4e-22c9-430a-8e00-2b242f0e56c1,1782296402.362030,1782296402.596572,234.54,200,0.07885344900023483
fc8d8a22-3eaf-46a4-b36c-c28513679134,1782296402.559425,1782296402.650969,91.54,200,0.07414617300037207
31e77d2b-d090-46c8-a034-6d8c09b5adf3,1782296402.988975,1782296403.066727,77.75,200,0.07126971100024093
4341cc61-fbd1-421e-9229-56582983a154,1782296403.176264,1782296403.242954,66.69,200,0.06076832500002638
5a210ba3-21eb-4a22-b8e0-04a71c6dd9b2,1782296403.307463,1782296403.412396,104.93,200,0.09832790700056648
9058f299-f397-4d7a-a9a2-4ff437bd8f82,1782296403.331194,1782296403.436378,105.18,200,0.09546904899980291
921fe959-8648-40e9-bfe9-fc750d3915a3,1782296403.355323,1782296403.497059,141.74,200,0.08298669200030417
2883167d-87b9-405e-a254-35d555f716f7,1782296403.364780,1782296403.511082,146.30,200,0.07298041799913335
1024d5c4-2a0f-40f0-94a9-a2a5993654bd,1782296403.557218,1782296403.635670,78.45,200,0.06405797300067206
336e862e-4122-4625-998a-3a0d3dd7b4f7,1782296403.932492,1782296404.003590,71.10,200,0.06491025800005445
510c514d-7a72-4014-b055-8110b959435a,1782296404.096262,1782296404.175536,79.27,200,0.07241524900018703
a38f1a75-876b-4901-b4bc-9341f932a537,1782296404.211198,1782296404.336169,124.97,200,0.11622843699933583
419bbae5-da7d-44d0-9509-ca4093851fd2,1782296404.231822,1782296404.345422,113.60,200,0.10241832399970008
ba977c52-069a-4762-b31d-85195169832f,1782296404.253558,1782296404.442570,189.01,200,0.0956876159998501
30cbd186-1baa-4311-8415-05a4c64bf8a7,1782296404.260911,1782296404.435225,174.31,200,0.09678688999974838
04e3e54e-c728-4138-a315-8f6cc4da1ac2,1782296404.512019,1782296404.580492,68.47,200,0.06245737900007953
cb49a210-cae3-41ea-96f5-0d302296035d,1782296404.579125,1782296404.648874,69.75,200,0.057033594000131416
7354df46-d414-42a3-88d0-b3293cca22e3,1782296405.079763,1782296405.149737,69.97,200,0.06379246399956173
993ca481-af9f-4bb5-94a8-d1f73ad831af,1782296408.158776,1782296408.258281,99.50,200,0.09235458500006644
607dc3bd-a090-44c9-8b8f-32155dc4aba7,1782296408.187305,1782296408.346986,159.68,200,0.08764837600028841
23f96de6-8e1f-4e8e-bb9b-fd04e665cf26,1782296408.216284,1782296408.343452,127.17,200,0.11396332000003895
26a81a58-81e9-461c-872c-94cec39b9f1d,1782296408.281613,1782296408.433267,151.65,200,0.08331152900063898
7780a8cd-64d8-4cca-b4ef-c38e93626e8a,1782296408.710396,1782296408.781235,70.84,200,0.06460153800071566
0526c0d5-aabe-4dd7-b122-b68e3b97361e,1782296408.898837,1782296408.967474,68.64,200,0.06240332300058071
bd7d3ca0-ee0d-48f2-a7fa-a1324f2da73a,1782296409.028964,1782296409.098727,69.76,200,0.0631124000001364
f17d172d-7132-43e9-8155-dc3880734c1f,1782296409.052868,1782296409.128478,75.61,200,0.06717738199949963
f9e99d32-f764-4abd-be99-e08f0eae74a9,1782296409.077783,1782296409.201943,124.16,200,0.07289059599952452
c13c87b6-d57b-420e-bceb-1883704814c7,1782296409.085604,1782296409.166745,81.14,200,0.06680448400038586
77aa6858-57da-4459-8a8c-39f819f1d74d,1782296409.304695,1782296409.375985,71.29,200,0.058630468000046676
4848df44-6b1a-4a92-86f7-40d0f94f8aff,1782296409.906873,1782296409.978024,71.15,200,0.06466935899970849
a15e9d21-3a29-4106-a007-5d98882e1861,1782296410.169696,1782296410.235134,65.44,200,0.05941523899946333
2916c340-5b45-49a6-9fed-0fda3102cc60,1782296410.285154,1782296410.371213,86.06,200,0.07361227000001236
0ed4f2e4-5247-4ef3-bc38-afa57901941d,1782296410.352709,1782296410.443782,91.07,200,0.07134343200050353
248e46f8-d48c-4976-8129-bf2350145e6b,1782296410.385786,1782296410.473039,87.25,200,0.07796465999945212
34697700-0d5a-4ba6-912f-a302001c310d,1782296410.714121,1782296410.790602,76.48,200,0.07118291799997678
ace734c9-9a5b-44df-b5ce-9954f634d406,1782296410.902164,1782296410.966156,63.99,200,0.05872151699986716
ed07947f-abbb-42fe-81b8-1beeb08abd47,1782296411.031653,1782296411.096760,65.11,200,0.059430022000015015
26def752-d4a6-477b-b0d3-547dd792da90,1782296411.056620,1782296411.163033,106.41,200,0.06519702700006746
9106ed92-3be8-4d6c-b1c8-2d529aaaf4fa,1782296411.080259,1782296411.160521,80.26,200,0.07258929699946748
5f2bf17e-6377-4032-833e-1db34078955d,1782296411.088863,1782296411.225591,136.73,200,0.06414889600000606
58d6bac8-e521-4038-9c67-33d528c31b0b,1782296411.295972,1782296411.363978,68.01,200,0.05594177700004366
44a91334-5812-4a96-aa30-4bbde4b40ff7,1782296411.796724,1782296411.880002,83.28,200,0.07735896800022601
7c345d3f-4196-483c-ba16-26dc465c35d1,1782296412.016628,1782296412.101593,84.97,200,0.07530086899987509
bc462b30-25d5-4682-bf0a-8d85f7f03528,1782296412.168005,1782296412.242778,74.77,200,0.06898712499969406
